index,xtime,yEAC,yTSW,yEACr,yTSWr,xmonth
2308,2010-07-05 12:00:00,549,1175,0.31844547563805103,0.681554524361949,7
2309,2010-05-07 12:00:00,1574,150,0.9129930394431555,0.08700696055684455,5
2310,2010-05-08 12:00:00,1558,166,0.9037122969837587,0.0962877030162413,5
2311,2010-05-09 12:00:00,1541,183,0.8938515081206496,0.10614849187935035,5
2312,2010-05-10 12:00:00,1543,181,0.8950116009280742,0.10498839907192575,5
2313,2010-05-11 12:00:00,1592,132,0.9234338747099768,0.0765661252900232,5
2314,2010-05-12 12:00:00,1617,107,0.9379350348027842,0.06206496519721578,5
2315,2010-05-13 12:00:00,1631,93,0.9460556844547564,0.05394431554524362,5
2316,2010-05-14 12:00:00,1656,68,0.9605568445475638,0.03944315545243619,5
2317,2010-05-15 12:00:00,1679,45,0.9738979118329466,0.026102088167053363,5
2318,2010-05-16 12:00:00,1676,48,0.9721577726218097,0.027842227378190254,5
2319,2010-05-17 12:00:00,1678,46,0.9733178654292344,0.02668213457076566,5
2320,2010-05-18 12:00:00,1695,29,0.9831786542923434,0.016821345707656612,5
2321,2010-05-19 12:00:00,1712,12,0.9930394431554525,0.0069605568445475635,5
2322,2010-05-20 12:00:00,1720,4,0.9976798143851509,0.002320185614849188,5
2323,2010-05-21 12:00:00,1647,77,0.9553364269141531,0.04466357308584687,5
2324,2010-05-22 12:00:00,1435,289,0.8323665893271461,0.16763341067285384,5
2325,2010-05-23 12:00:00,1249,475,0.724477958236659,0.27552204176334105,5
2326,2010-05-24 12:00:00,1154,570,0.6693735498839907,0.3306264501160093,5
2327,2010-05-25 12:00:00,1052,672,0.6102088167053364,0.38979118329466356,5
2328,2010-05-26 12:00:00,1008,716,0.5846867749419954,0.41531322505800466,5
2329,2010-05-27 12:00:00,1000,724,0.580046403712297,0.419953596287703,5
2330,2010-05-28 12:00:00,865,859,0.5017401392111369,0.4982598607888631,5
2331,2010-05-29 12:00:00,817,907,0.47389791183294666,0.5261020881670534,5
2332,2010-05-30 12:00:00,764,960,0.4431554524361949,0.5568445475638051,5
2333,2010-05-31 12:00:00,682,1042,0.39559164733178653,0.6044083526682135,5
2334,2010-06-01 12:00:00,980,744,0.568445475638051,0.43155452436194897,6
2335,2010-06-02 12:00:00,958,766,0.5556844547563805,0.4443155452436195,6
2336,2010-06-03 12:00:00,904,820,0.5243619489559165,0.4756380510440835,6
2337,2010-06-04 12:00:00,829,895,0.4808584686774942,0.5191415313225058,6
2338,2010-06-05 12:00:00,729,995,0.4228538283062645,0.5771461716937355,6
2339,2010-04-07 12:00:00,1724,0,1.0,0.0,4
2340,2010-04-08 12:00:00,1724,0,1.0,0.0,4
2341,2010-04-09 12:00:00,1724,0,1.0,0.0,4
2342,2010-04-10 12:00:00,1724,0,1.0,0.0,4
2343,2010-04-11 12:00:00,1715,9,0.9947795823665894,0.005220417633410673,4
2344,2010-04-12 12:00:00,1697,27,0.984338747099768,0.015661252900232018,4
2345,2010-04-13 12:00:00,1697,27,0.984338747099768,0.015661252900232018,4
2346,2010-04-14 12:00:00,1696,28,0.9837587006960556,0.016241299303944315,4
2347,2010-04-15 12:00:00,1710,14,0.9918793503480279,0.008120649651972157,4
2348,2010-04-16 12:00:00,1718,6,0.9965197215777262,0.0034802784222737818,4
2349,2010-04-17 12:00:00,1722,2,0.9988399071925754,0.001160092807424594,4
2350,2010-04-18 12:00:00,1723,1,0.9994199535962877,0.000580046403712297,4
2351,2010-04-19 12:00:00,1724,0,1.0,0.0,4
2352,2010-04-20 12:00:00,1722,2,0.9988399071925754,0.001160092807424594,4
2353,2010-04-21 12:00:00,1723,1,0.9994199535962877,0.000580046403712297,4
2354,2010-04-22 12:00:00,1724,0,1.0,0.0,4
2355,2010-04-23 12:00:00,1724,0,1.0,0.0,4
2356,2010-04-24 12:00:00,1724,0,1.0,0.0,4
2357,2010-04-25 12:00:00,1724,0,1.0,0.0,4
2358,2010-04-26 12:00:00,1724,0,1.0,0.0,4
2359,2010-04-27 12:00:00,1724,0,1.0,0.0,4
2360,2010-04-28 12:00:00,1724,0,1.0,0.0,4
2361,2010-04-29 12:00:00,1724,0,1.0,0.0,4
2362,2010-04-30 12:00:00,1724,0,1.0,0.0,4
2363,2010-05-01 12:00:00,1721,3,0.9982598607888631,0.0017401392111368909,5
2364,2010-05-02 12:00:00,1712,12,0.9930394431554525,0.0069605568445475635,5
2365,2010-05-03 12:00:00,1710,14,0.9918793503480279,0.008120649651972157,5
2366,2010-05-04 12:00:00,1695,29,0.9831786542923434,0.016821345707656612,5
2367,2010-05-05 12:00:00,1648,76,0.9559164733178654,0.04408352668213457,5
2368,2010-05-06 12:00:00,1595,129,0.9251740139211136,0.07482598607888631,5
2369,2010-03-08 12:00:00,1697,27,0.984338747099768,0.015661252900232018,3
2370,2010-03-09 12:00:00,1694,30,0.9825986078886311,0.01740139211136891,3
2371,2010-03-10 12:00:00,1700,24,0.9860788863109049,0.013921113689095127,3
2372,2010-03-11 12:00:00,1709,15,0.9912993039443155,0.008700696055684454,3
2373,2010-03-12 12:00:00,1719,5,0.9970997679814385,0.002900232018561485,3
2374,2010-03-13 12:00:00,1724,0,1.0,0.0,3
2375,2010-03-14 12:00:00,1724,0,1.0,0.0,3
2376,2010-03-15 12:00:00,1724,0,1.0,0.0,3
2377,2010-03-16 12:00:00,1724,0,1.0,0.0,3
2378,2010-03-17 12:00:00,1724,0,1.0,0.0,3
2379,2010-03-18 12:00:00,1724,0,1.0,0.0,3
2380,2010-03-19 12:00:00,1724,0,1.0,0.0,3
2381,2010-03-20 12:00:00,1724,0,1.0,0.0,3
2382,2010-03-21 12:00:00,1724,0,1.0,0.0,3
2383,2010-03-22 12:00:00,1724,0,1.0,0.0,3
2384,2010-03-23 12:00:00,1718,6,0.9965197215777262,0.0034802784222737818,3
2385,2010-03-24 12:00:00,1719,5,0.9970997679814385,0.002900232018561485,3
2386,2010-03-25 12:00:00,1712,12,0.9930394431554525,0.0069605568445475635,3
2387,2010-03-26 12:00:00,1724,0,1.0,0.0,3
