index,xmonth,xtime,yEAC,yEACr,yTSW,yTSWr
2362,4,2000-04-04 12:00:00,11914,0.9829222011385199,207,0.017077798861480076
2363,4,2000-04-05 12:00:00,11861,0.9785496246184309,260,0.021450375381569176
2364,4,2000-04-06 12:00:00,11849,0.9775596072931276,272,0.02244039270687237
2365,4,2000-04-07 12:00:00,11848,0.9774771058493523,273,0.022522894150647635
2366,4,2000-04-08 12:00:00,11844,0.9771471000742513,277,0.0228528999257487
2367,4,2000-04-09 12:00:00,11929,0.984159722795149,192,0.015840277204851084
2368,4,2000-04-10 12:00:00,11895,0.9813546737067899,226,0.01864532629321013
2369,4,2000-04-11 12:00:00,11908,0.9824271924758683,213,0.01757280752413167
2370,4,2000-04-12 12:00:00,11917,0.9831697054698457,204,0.016830294530154277
2371,4,2000-04-13 12:00:00,11911,0.9826746968071941,210,0.017325303192805876
2372,4,2000-04-14 12:00:00,11915,0.9830047025822952,206,0.01699529741770481
2373,4,2000-04-15 12:00:00,11910,0.9825921953634189,211,0.01740780463658114
2374,4,2000-04-16 12:00:00,11882,0.9802821549377114,239,0.01971784506228859
2375,4,2000-04-17 12:00:00,11861,0.9785496246184309,260,0.021450375381569176
2376,4,2000-04-18 12:00:00,11840,0.9768170942991502,281,0.023182905700849764
2377,4,2000-04-19 12:00:00,11817,0.9749195610923191,304,0.025080438907680885
2378,4,2000-04-20 12:00:00,11785,0.9722795148915107,336,0.027720485108489398
2379,4,2000-04-21 12:00:00,11742,0.9687319528091741,379,0.03126804719082584
2380,4,2000-04-22 12:00:00,11701,0.9653493936143882,420,0.03465060638561175
2381,4,2000-04-23 12:00:00,11682,0.9637818661826582,439,0.036218133817341805
2382,4,2000-04-24 12:00:00,11594,0.9565217391304348,527,0.043478260869565216
2383,4,2000-04-25 12:00:00,11567,0.9542942001485026,554,0.0457057998514974
2384,4,2000-04-26 12:00:00,11583,0.9556142232489069,538,0.04438577675109314
2385,4,2000-04-27 12:00:00,11549,0.9528091741605478,572,0.04719082583945219
2386,4,2000-04-28 12:00:00,11419,0.9420839864697632,702,0.05791601353023678
2387,4,2000-04-29 12:00:00,11349,0.9363088854054946,772,0.06369111459450541
2389,4,2000-04-30 12:00:00,11279,0.930533784341226,842,0.06946621565877403
2390,5,2000-05-01 12:00:00,11235,0.9269037208151143,886,0.07309627918488573
2391,5,2000-05-02 12:00:00,11257,0.9287187525781702,864,0.07128124742182988
2392,5,2000-05-03 12:00:00,11203,0.9242636746143057,918,0.07573632538569425
2393,5,2000-05-04 12:00:00,11159,0.9206336110881941,962,0.07936638891180596
2394,5,2000-05-05 12:00:00,11092,0.9151060143552512,1029,0.08489398564474879
2395,5,2000-05-06 12:00:00,10988,0.9065258642026236,1133,0.09347413579737646
2396,5,2000-05-07 12:00:00,10890,0.8984407227126475,1231,0.10155927728735253
2397,5,2000-05-08 12:00:00,10766,0.8882105436845145,1355,0.11178945631548552
2398,5,2000-05-09 12:00:00,10666,0.8799603993069879,1455,0.12003960069301213
2399,5,2000-05-10 12:00:00,10595,0.874102796798944,1526,0.12589720320105602
2400,5,2000-05-11 12:00:00,10527,0.8684926986222259,1594,0.1315073013777741
2401,5,2000-05-12 12:00:00,10396,0.857685009487666,1725,0.14231499051233396
2402,5,2000-05-13 12:00:00,10202,0.8416797293952644,1919,0.15832027060473558
2403,5,2000-05-14 12:00:00,9989,0.8241069218711328,2132,0.17589307812886726
2404,5,2000-05-15 12:00:00,9946,0.8205593597887963,2175,0.1794406402112037
2405,5,2000-05-16 12:00:00,9902,0.8169292962626846,2219,0.1830707037373154
2406,5,2000-05-17 12:00:00,9873,0.8145367543932018,2248,0.1854632456067981
2407,5,2000-05-18 12:00:00,9783,0.807111624453428,2338,0.19288837554657207
2408,5,2000-05-19 12:00:00,9660,0.7969639468690702,2461,0.2030360531309298
2409,5,2000-05-20 12:00:00,9567,0.7892913125979705,2554,0.21070868740202953
2410,5,2000-05-21 12:00:00,9373,0.7732860325055688,2748,0.22671396749443115
2411,5,2000-05-22 12:00:00,9080,0.7491131094794159,3041,0.2508868905205841
2412,5,2000-05-23 12:00:00,8838,0.7291477600858015,3283,0.2708522399141985
2413,5,2000-05-24 12:00:00,8621,0.7112449467865688,3500,0.28875505321343126
2414,5,2000-05-25 12:00:00,8529,0.7036548139592443,3592,0.2963451860407557
2415,5,2000-05-26 12:00:00,8130,0.6707367378929131,3991,0.3292632621070869
2416,5,2000-05-27 12:00:00,7174,0.5918653576437588,4947,0.40813464235624125
2417,5,2000-05-28 12:00:00,6179,0.509776421087369,5942,0.49022357891263096
2418,5,2000-05-29 12:00:00,5664,0.46728817754310703,6457,0.532711822456893
2420,5,2000-05-30 12:00:00,5267,0.43453510436432635,6854,0.5654648956356736
2421,5,2000-05-31 12:00:00,5107,0.4213348733602838,7014,0.5786651266397161
2422,6,2000-06-01 12:00:00,4920,0.4059071033743091,7201,0.594092896625691
2423,6,2000-06-02 12:00:00,4886,0.40310205428595003,7235,0.59689794571405
2424,6,2000-06-03 12:00:00,4775,0.39394439402689546,7346,0.6060556059731045
2425,6,2000-06-04 12:00:00,4580,0.3778566124907186,7541,0.6221433875092814
2426,6,2000-06-05 12:00:00,4295,0.35434370101476775,7826,0.6456562989852322
2427,6,2000-06-06 12:00:00,4173,0.3442785248741853,7948,0.6557214751258147
2428,6,2000-06-07 12:00:00,4108,0.338915931028793,8013,0.661084068971207
2429,6,2000-06-08 12:00:00,4084,0.3369358963781866,8037,0.6630641036218133
2430,6,2000-06-09 12:00:00,4037,0.3330583285207491,8084,0.6669416714792509
2431,6,2000-06-10 12:00:00,4120,0.3399059483540962,8001,0.6600940516459038
2432,6,2000-06-11 12:00:00,4189,0.34559854797458955,7932,0.6544014520254104
2433,6,2000-06-12 12:00:00,4227,0.34873360283804966,7894,0.6512663971619503
2434,6,2000-06-13 12:00:00,4253,0.3508786403762066,7868,0.6491213596237935
2435,6,2000-06-14 12:00:00,4358,0.35954129197260953,7763,0.6404587080273905
2436,6,2000-06-15 12:00:00,4341,0.35813876742843,7780,0.64186123257157
2437,6,2000-06-16 12:00:00,4333,0.35747875587822786,7788,0.6425212441217721
2438,6,2000-06-17 12:00:00,4443,0.3665539146935071,7678,0.6334460853064928
2439,6,2000-06-18 12:00:00,4660,0.3844567279927399,7461,0.6155432720072601
2440,6,2000-06-19 12:00:00,4789,0.3950994142397492,7332,0.6049005857602509
2441,6,2000-06-20 12:00:00,4908,0.40491708604900584,7213,0.5950829139509941
2442,6,2000-06-21 12:00:00,4948,0.4082171438000165,7173,0.5917828561999835
2443,6,2000-06-22 12:00:00,4920,0.4059071033743091,7201,0.594092896625691
2444,6,2000-06-23 12:00:00,4729,0.39014932761323323,7392,0.6098506723867668
2445,6,2000-06-24 12:00:00,4592,0.3788466298160218,7529,0.6211533701839782
2446,6,2000-06-25 12:00:00,4643,0.38305420344856034,7478,0.6169457965514397
2447,6,2000-06-26 12:00:00,4651,0.38371421499876246,7470,0.6162857850012375
2448,6,2000-06-27 12:00:00,4546,0.37505156340235957,7575,0.6249484365976404
2449,6,2000-06-28 12:00:00,4382,0.3615213266232159,7739,0.6384786733767841
2451,6,2000-06-29 12:00:00,4163,0.34345351043643263,7958,0.6565464895635673
2452,6,2000-06-30 12:00:00,3779,0.31177295602673044,8342,0.6882270439732695
2453,7,2000-07-01 12:00:00,3655,0.3015427769985975,8466,0.6984572230014026
2454,7,2000-07-02 12:00:00,3569,0.2944476528339246,8552,0.7055523471660754
2455,7,2000-07-03 12:00:00,3502,0.28892005610098176,8619,0.7110799438990182
2456,7,2000-07-04 12:00:00,3408,0.28116492038610674,8713,0.7188350796138933
2457,7,2000-07-05 12:00:00,3325,0.27431730055275966,8796,0.7256826994472403
2458,7,2000-07-06 12:00:00,3279,0.27052223413909743,8842,0.7294777658609025
2459,7,2000-07-07 12:00:00,3210,0.2648296345186041,8911,0.7351703654813959
2460,7,2000-07-08 12:00:00,3050,0.2516294035145615,9071,0.7483705964854385
2461,7,2000-07-09 12:00:00,2986,0.24634931111294447,9135,0.7536506888870556
2462,7,2000-07-10 12:00:00,2937,0.24230674036795644,9184,0.7576932596320436
2463,7,2000-07-11 12:00:00,2840,0.23430410032175564,9281,0.7656958996782444
2464,7,2000-07-12 12:00:00,2735,0.2256414487253527,9386,0.7743585512746473
2465,7,2000-07-13 12:00:00,2680,0.22110386931771306,9441,0.7788961306822869
2466,7,2000-07-14 12:00:00,2678,0.22093886643016253,9443,0.7790611335698375
2467,7,2000-07-15 12:00:00,2731,0.22531144295025163,9390,0.7746885570497484
2468,7,2000-07-16 12:00:00,2807,0.23158155267717184,9314,0.7684184473228282
2469,7,2000-07-17 12:00:00,2855,0.23554162197838463,9266,0.7644583780216154
2470,7,2000-07-18 12:00:00,2893,0.23867667684184474,9228,0.7613233231581553
2471,7,2000-07-19 12:00:00,2639,0.21772131012292714,9482,0.7822786898770728
2472,7,2000-07-20 12:00:00,2395,0.19759095784176223,9726,0.8024090421582377
2473,7,2000-07-21 12:00:00,2165,0.17861562577345103,9956,0.821384374226549
2474,7,2000-07-22 12:00:00,2133,0.1759755795726425,9988,0.8240244204273575
2475,7,2000-07-23 12:00:00,2081,0.1716855044963287,10040,0.8283144955036713
2476,7,2000-07-24 12:00:00,2044,0.16863295107664383,10077,0.8313670489233561
2477,7,2000-07-25 12:00:00,1961,0.16178533124329675,10160,0.8382146687567033
2478,7,2000-07-26 12:00:00,1799,0.14842009735170367,10322,0.8515799026482963
2479,7,2000-07-27 12:00:00,1760,0.14520254104446828,10361,0.8547974589555317
2480,7,2000-07-28 12:00:00,1805,0.14891510601435526,10316,0.8510848939856448
2482,7,2000-07-29 12:00:00,1762,0.1453675439320188,10359,0.8546324560679812
2483,7,2000-07-30 12:00:00,1636,0.13497236201633528,10485,0.8650276379836647
2484,7,2000-07-31 12:00:00,1568,0.1293622638396172,10553,0.8706377361603828
2485,8,2000-08-01 12:00:00,1531,0.12630971041993236,10590,0.8736902895800677
2486,8,2000-08-02 12:00:00,1524,0.1257322003135055,10597,0.8742677996864945
2487,8,2000-08-03 12:00:00,1503,0.1239996699942249,10618,0.8760003300057752
2488,8,2000-08-04 12:00:00,1405,0.11591452850424883,10716,0.8840854714957512
2489,8,2000-08-05 12:00:00,1362,0.11236696642191238,10759,0.8876330335780876
2490,8,2000-08-06 12:00:00,1371,0.11310947941588978,10750,0.8868905205841102
2491,8,2000-08-07 12:00:00,1404,0.11583202706047356,10717,0.8841679729395264
2492,8,2000-08-08 12:00:00,1323,0.109149410114677,10798,0.890850589885323
2493,8,2000-08-09 12:00:00,1052,0.0867915188515799,11069,0.9132084811484201
2494,8,2000-08-10 12:00:00,728,0.0600610510683937,11393,0.9399389489316063
2495,8,2000-08-11 12:00:00,642,0.05296592690372082,11479,0.9470340730962792
2496,8,2000-08-12 12:00:00,631,0.052058411022192885,11490,0.9479415889778071
2497,8,2000-08-13 12:00:00,530,0.04372576520089102,11591,0.956274234799109
2498,8,2000-08-14 12:00:00,357,0.029453015427769985,11764,0.97054698457223
2499,8,2000-08-15 12:00:00,178,0.01468525699199736,11943,0.9853147430080026
2500,8,2000-08-16 12:00:00,55,0.004537579407639634,12066,0.9954624205923603
2501,8,2000-08-17 12:00:00,110,0.009075158815279268,12011,0.9909248411847207
2502,8,2000-08-18 12:00:00,192,0.015840277204851084,11929,0.984159722795149
2503,8,2000-08-19 12:00:00,221,0.0182328190743338,11900,0.9817671809256662
2504,8,2000-08-20 12:00:00,121,0.009982674696807194,12000,0.9900173253031928
2505,8,2000-08-21 12:00:00,35,0.0028875505321343123,12086,0.9971124494678657
2506,8,2000-08-22 12:00:00,9,0.0007425129939773946,12112,0.9992574870060226
2507,8,2000-08-23 12:00:00,0,0.0,12121,1.0
2508,8,2000-08-24 12:00:00,68,0.005610098176718092,12053,0.9943899018232819
2509,8,2000-08-25 12:00:00,137,0.011302697797211452,11984,0.9886973022027885
2510,8,2000-08-26 12:00:00,149,0.012292715122514643,11972,0.9877072848774854
2511,8,2000-08-27 12:00:00,114,0.009405164590380332,12007,0.9905948354096197
2513,8,2000-08-28 12:00:00,117,0.00965266892170613,12004,0.9903473310782939
2514,8,2000-08-29 12:00:00,142,0.011715205016087782,11979,0.9882847949839122
2515,8,2000-08-30 12:00:00,68,0.005610098176718092,12053,0.9943899018232819
2516,8,2000-08-31 12:00:00,25,0.0020625360943816516,12096,0.9979374639056183
2517,9,2000-09-01 12:00:00,33,0.00272254764458378,12088,0.9972774523554162
2518,9,2000-09-02 12:00:00,39,0.003217556307235377,12082,0.9967824436927646
2519,9,2000-09-03 12:00:00,56,0.0046200808514149,12065,0.9953799191485851
2520,9,2000-09-04 12:00:00,64,0.005280092401617028,12057,0.994719907598383
2521,9,2000-09-05 12:00:00,75,0.006187608283144955,12046,0.9938123917168551
2522,9,2000-09-06 12:00:00,136,0.011220196353436185,11985,0.9887798036465638
2523,9,2000-09-07 12:00:00,222,0.018315320518109066,11899,0.981684679481891
2524,9,2000-09-08 12:00:00,162,0.013365233891593102,11959,0.986634766108407
2525,9,2000-09-09 12:00:00,51,0.004207573632538569,12070,0.9957924263674615
2526,9,2000-09-10 12:00:00,10,0.0008250144377526607,12111,0.9991749855622474
2527,9,2000-09-11 12:00:00,53,0.0043725765200891015,12068,0.9956274234799108
2528,9,2000-09-12 12:00:00,206,0.01699529741770481,11915,0.9830047025822952
2529,9,2000-09-13 12:00:00,354,0.02920551109644419,11767,0.9707944889035558
2530,9,2000-09-14 12:00:00,360,0.029700519759095784,11761,0.9702994802409042
2531,9,2000-09-15 12:00:00,332,0.027390479333388333,11789,0.9726095206666117
2532,9,2000-09-16 12:00:00,271,0.022357891263097104,11850,0.9776421087369029
2533,9,2000-09-17 12:00:00,326,0.026895470670736738,11795,0.9731045293292633
2534,9,2000-09-18 12:00:00,469,0.03869317713059978,11652,0.9613068228694002
2535,9,2000-09-19 12:00:00,503,0.04149822621895883,11618,0.9585017737810412
2536,9,2000-09-20 12:00:00,532,0.04389076808844155,11589,0.9561092319115585
2537,9,2000-09-21 12:00:00,607,0.050078376371586505,11514,0.9499216236284135
2538,9,2000-09-22 12:00:00,962,0.07936638891180596,11159,0.9206336110881941
2539,9,2000-09-23 12:00:00,1096,0.09042158237769161,11025,0.9095784176223084
2540,9,2000-09-24 12:00:00,1082,0.08926656216483789,11039,0.9107334378351621
2541,9,2000-09-25 12:00:00,983,0.08109891923108654,11138,0.9189010807689134
2542,9,2000-09-26 12:00:00,950,0.07837637158650276,11171,0.9216236284134972
2544,9,2000-09-27 12:00:00,939,0.07746885570497483,11182,0.9225311442950251
2545,9,2000-09-28 12:00:00,1205,0.09941423974919561,10916,0.9005857602508044
2546,9,2000-09-29 12:00:00,1428,0.11781206171107994,10693,0.8821879382889201
2547,9,2000-09-30 12:00:00,1102,0.0909165910403432,11019,0.9090834089596568
2548,10,2000-10-01 12:00:00,552,0.04554079696394687,11569,0.9544592030360531
2549,10,2000-10-02 12:00:00,556,0.045870802739047936,11565,0.954129197260952
2550,10,2000-10-03 12:00:00,642,0.05296592690372082,11479,0.9470340730962792
2551,10,2000-10-04 12:00:00,687,0.05667849187360779,11434,0.9433215081263923
2552,10,2000-10-05 12:00:00,753,0.06212358716277535,11368,0.9378764128372247
2553,10,2000-10-06 12:00:00,907,0.07482880950416633,11214,0.9251711904958336
2554,10,2000-10-07 12:00:00,974,0.08035640623710914,11147,0.9196435937628908
2555,10,2000-10-08 12:00:00,1092,0.09009157660259054,11029,0.9099084233974094
2556,10,2000-10-09 12:00:00,1069,0.08819404339575942,11052,0.9118059566042406
2557,10,2000-10-10 12:00:00,1111,0.09165910403432061,11010,0.9083408959656794
2558,10,2000-10-11 12:00:00,1256,0.10362181338173418,10865,0.8963781866182658
2559,10,2000-10-12 12:00:00,1292,0.10659186535764376,10829,0.8934081346423562
2560,10,2000-10-13 12:00:00,1224,0.10098176718092566,10897,0.8990182328190743
2561,10,2000-10-14 12:00:00,1217,0.1004042570744988,10904,0.8995957429255012
2562,10,2000-10-15 12:00:00,1261,0.1040343206006105,10860,0.8959656793993895
2563,10,2000-10-16 12:00:00,1307,0.10782938701427275,10814,0.8921706129857272
2564,10,2000-10-17 12:00:00,1275,0.10518934081346423,10846,0.8948106591865358
2565,10,2000-10-18 12:00:00,1189,0.09809421664879135,10932,0.9019057833512086
2566,10,2000-10-19 12:00:00,1131,0.09330913290982593,10990,0.9066908670901741
2567,10,2000-10-20 12:00:00,1310,0.10807689134559854,10811,0.8919231086544015
2568,10,2000-10-21 12:00:00,1478,0.12193713389984324,10643,0.8780628661001567
2569,10,2000-10-22 12:00:00,1556,0.128372246514314,10565,0.871627753485686
2570,10,2000-10-23 12:00:00,1625,0.13406484613480735,10496,0.8659351538651926
2571,10,2000-10-24 12:00:00,1673,0.13802491543602013,10448,0.8619750845639799
2572,10,2000-10-25 12:00:00,1917,0.15815526771718505,10204,0.841844732282815
2573,10,2000-10-26 12:00:00,2393,0.1974259549542117,9728,0.8025740450457883
2575,10,2000-10-27 12:00:00,2080,0.1716030030525534,10041,0.8283969969474466
2576,10,2000-10-28 12:00:00,1929,0.15914528504248823,10192,0.8408547149575117
2577,10,2000-10-29 12:00:00,2167,0.17878062866100156,9954,0.8212193713389985
2578,10,2000-10-30 12:00:00,2288,0.18876330335780875,9833,0.8112366966421912
2579,10,2000-10-31 12:00:00,2393,0.1974259549542117,9728,0.8025740450457883
2580,11,2000-11-01 12:00:00,2516,0.20757363253856942,9605,0.7924263674614306
2581,11,2000-11-02 12:00:00,2647,0.2183813216731293,9474,0.7816186783268707
2582,11,2000-11-03 12:00:00,2907,0.23983169705469845,9214,0.7601683029453016
2583,11,2000-11-04 12:00:00,4063,0.33520336605890605,8058,0.664796633941094
2584,11,2000-11-05 12:00:00,4062,0.33512086461513074,8059,0.6648791353848692
2585,11,2000-11-06 12:00:00,3155,0.2602920551109644,8966,0.7397079448890356
2586,11,2000-11-07 12:00:00,3252,0.26829469515716525,8869,0.7317053048428348
2587,11,2000-11-08 12:00:00,3376,0.27852487418529825,8745,0.7214751258147017
2588,11,2000-11-09 12:00:00,3489,0.2878475373319033,8632,0.7121524626680967
2589,11,2000-11-10 12:00:00,3637,0.3000577510106427,8484,0.6999422489893573
2590,11,2000-11-11 12:00:00,3735,0.30814289250061877,8386,0.6918571074993812
2591,11,2000-11-12 12:00:00,3900,0.3217556307235377,8221,0.6782443692764624
2592,11,2000-11-13 12:00:00,4124,0.34023595412919727,7997,0.6597640458708027
2593,11,2000-11-14 12:00:00,4098,0.33809091659104035,8023,0.6619090834089597
2594,11,2000-11-15 12:00:00,4161,0.3432885075488821,7960,0.6567114924511179
2595,11,2000-11-16 12:00:00,4564,0.3765365893903143,7557,0.6234634106096857
2596,11,2000-11-17 12:00:00,7534,0.6215658774028545,4587,0.37843412259714543
2597,11,2000-11-18 12:00:00,8463,0.6982097186700768,3658,0.30179028132992325
2598,11,2000-11-19 12:00:00,9030,0.7449880372906525,3091,0.2550119627093474
2599,11,2000-11-20 12:00:00,9124,0.7527431730055276,2997,0.2472568269944724
2600,11,2000-11-21 12:00:00,9338,0.7703984819734345,2783,0.22960151802656548
2601,11,2000-11-22 12:00:00,9749,0.8043065753650689,2372,0.1956934246349311
2602,11,2000-11-23 12:00:00,9830,0.8109891923108654,2291,0.18901080768913456
2603,11,2000-11-24 12:00:00,9721,0.8019965349393614,2400,0.19800346506063857
2604,11,2000-11-25 12:00:00,9935,0.8196518439072684,2186,0.1803481560927316
2606,11,2000-11-26 12:00:00,10952,0.903555812226714,1169,0.09644418777328603
2607,11,2000-11-27 12:00:00,10688,0.8817754310700437,1433,0.11822456892995628
2608,11,2000-11-28 12:00:00,11165,0.9211286197508456,956,0.07887138024915435
2609,11,2000-11-29 12:00:00,11989,0.9891098094216649,132,0.01089019057833512
2610,11,2000-11-30 12:00:00,11904,0.9820971867007673,217,0.017902813299232736
2611,12,2000-12-01 12:00:00,10847,0.894893160630311,1274,0.10510683936968897
2612,12,2000-12-02 12:00:00,11640,0.960316805544097,481,0.03968319445590298
2613,12,2000-12-03 12:00:00,11822,0.9753320683111955,299,0.024667931688804556
2614,12,2000-12-04 12:00:00,11651,0.961224321425625,470,0.03877567857437505
2615,12,2000-12-05 12:00:00,11788,0.9725270192228364,333,0.027472980777163602
2616,12,2000-12-06 12:00:00,11720,0.9669169210461183,401,0.03308307895388169
2617,12,2000-12-07 12:00:00,11814,0.9746720567609933,307,0.02532794323900668
2618,12,2000-12-08 12:00:00,11668,0.9626268459698045,453,0.037373154030195525
2619,12,2000-12-09 12:00:00,11853,0.9778896130682287,268,0.022110386931771305
2620,12,2000-12-10 12:00:00,12003,0.9902648296345186,118,0.009735170365481396
2621,12,2000-12-11 12:00:00,11995,0.9896048180843164,126,0.010395181915683524
2622,12,2000-12-12 12:00:00,11965,0.9871297747710585,156,0.012870225228941507
2623,12,2000-12-13 12:00:00,11953,0.9861397574457553,168,0.013860242554244699
2624,12,2000-12-14 12:00:00,11949,0.9858097516706542,172,0.014190248329345763
2625,12,2000-12-15 12:00:00,12017,0.9914198498473723,104,0.00858015015262767
2626,12,2000-12-16 12:00:00,12053,0.9943899018232819,68,0.005610098176718092
2627,12,2000-12-17 12:00:00,12121,1.0,0,0.0
2628,12,2000-12-18 12:00:00,12068,0.9956274234799108,53,0.0043725765200891015
2629,12,2000-12-19 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2630,12,2000-12-20 12:00:00,12115,0.9995049913373484,6,0.0004950086626515964
2631,12,2000-12-21 12:00:00,12121,1.0,0,0.0
2632,12,2000-12-22 12:00:00,12088,0.9972774523554162,33,0.00272254764458378
2633,12,2000-12-23 12:00:00,12067,0.9955449220361356,54,0.004455077963864368
2634,12,2000-12-24 12:00:00,12013,0.9910898440722713,108,0.008910155927728735
2635,12,2000-12-25 12:00:00,11972,0.9877072848774854,149,0.012292715122514643
2637,12,2000-12-26 12:00:00,11916,0.9830872040260704,205,0.016912795973929542
2638,12,2000-12-27 12:00:00,11880,0.9801171520501609,241,0.019882847949839123
2639,12,2000-12-28 12:00:00,11834,0.9763220856364987,287,0.023677914363501362
2640,12,2000-12-29 12:00:00,11810,0.9743420509858922,311,0.025657949014107746
2641,12,2000-12-30 12:00:00,11806,0.9740120452107912,315,0.02598795478920881
2642,12,2000-12-31 12:00:00,12014,0.9911723455160465,107,0.008827654483953468
2643,1,2001-01-01 12:00:00,12121,1.0,0,0.0
2644,1,2001-01-02 12:00:00,12121,1.0,0,0.0
2645,1,2001-01-03 12:00:00,12121,1.0,0,0.0
2646,1,2001-01-04 12:00:00,12121,1.0,0,0.0
2647,1,2001-01-05 12:00:00,12121,1.0,0,0.0
2648,1,2001-01-06 12:00:00,12121,1.0,0,0.0
2649,1,2001-01-07 12:00:00,12121,1.0,0,0.0
2650,1,2001-01-08 12:00:00,12121,1.0,0,0.0
2651,1,2001-01-09 12:00:00,12121,1.0,0,0.0
2652,1,2001-01-10 12:00:00,12121,1.0,0,0.0
2653,1,2001-01-11 12:00:00,12121,1.0,0,0.0
2654,1,2001-01-12 12:00:00,12121,1.0,0,0.0
2655,1,2001-01-13 12:00:00,12117,0.9996699942248989,4,0.00033000577510106425
2656,1,2001-01-14 12:00:00,12121,1.0,0,0.0
2657,1,2001-01-15 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2658,1,2001-01-16 12:00:00,12121,1.0,0,0.0
2659,1,2001-01-17 12:00:00,12121,1.0,0,0.0
2660,1,2001-01-18 12:00:00,12121,1.0,0,0.0
2661,1,2001-01-19 12:00:00,12121,1.0,0,0.0
2662,1,2001-01-20 12:00:00,12121,1.0,0,0.0
2663,1,2001-01-21 12:00:00,12121,1.0,0,0.0
2664,1,2001-01-22 12:00:00,12121,1.0,0,0.0
2665,1,2001-01-23 12:00:00,12121,1.0,0,0.0
2666,1,2001-01-24 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2668,1,2001-01-25 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2669,1,2001-01-26 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2670,1,2001-01-27 12:00:00,12121,1.0,0,0.0
2671,1,2001-01-28 12:00:00,12121,1.0,0,0.0
2672,1,2001-01-29 12:00:00,12121,1.0,0,0.0
2673,1,2001-01-30 12:00:00,12121,1.0,0,0.0
2674,1,2001-01-31 12:00:00,12121,1.0,0,0.0
2675,2,2001-02-01 12:00:00,12121,1.0,0,0.0
2676,2,2001-02-02 12:00:00,12121,1.0,0,0.0
2677,2,2001-02-03 12:00:00,12121,1.0,0,0.0
2678,2,2001-02-04 12:00:00,12121,1.0,0,0.0
2679,2,2001-02-05 12:00:00,12121,1.0,0,0.0
2680,2,2001-02-06 12:00:00,12121,1.0,0,0.0
2681,2,2001-02-07 12:00:00,12121,1.0,0,0.0
2682,2,2001-02-08 12:00:00,12121,1.0,0,0.0
2683,2,2001-02-09 12:00:00,12121,1.0,0,0.0
2684,2,2001-02-10 12:00:00,12121,1.0,0,0.0
2685,2,2001-02-11 12:00:00,12121,1.0,0,0.0
2686,2,2001-02-12 12:00:00,12121,1.0,0,0.0
2687,2,2001-02-13 12:00:00,12121,1.0,0,0.0
2688,2,2001-02-14 12:00:00,12121,1.0,0,0.0
2689,2,2001-02-15 12:00:00,12121,1.0,0,0.0
2690,2,2001-02-16 12:00:00,12121,1.0,0,0.0
2691,2,2001-02-17 12:00:00,12121,1.0,0,0.0
2692,2,2001-02-18 12:00:00,12121,1.0,0,0.0
2693,2,2001-02-19 12:00:00,12121,1.0,0,0.0
2694,2,2001-02-20 12:00:00,12121,1.0,0,0.0
2695,2,2001-02-21 12:00:00,12121,1.0,0,0.0
2696,2,2001-02-22 12:00:00,12121,1.0,0,0.0
2697,2,2001-02-23 12:00:00,12121,1.0,0,0.0
2699,2,2001-02-24 12:00:00,12121,1.0,0,0.0
2700,2,2001-02-25 12:00:00,12121,1.0,0,0.0
2701,2,2001-02-26 12:00:00,12121,1.0,0,0.0
2702,2,2001-02-27 12:00:00,12121,1.0,0,0.0
2703,2,2001-02-28 12:00:00,12121,1.0,0,0.0
2704,3,2001-03-01 12:00:00,12121,1.0,0,0.0
2705,3,2001-03-02 12:00:00,12121,1.0,0,0.0
2706,3,2001-03-03 12:00:00,12121,1.0,0,0.0
2707,3,2001-03-04 12:00:00,12121,1.0,0,0.0
2708,3,2001-03-05 12:00:00,12121,1.0,0,0.0
2709,3,2001-03-06 12:00:00,12121,1.0,0,0.0
2710,3,2001-03-07 12:00:00,12121,1.0,0,0.0
2711,3,2001-03-08 12:00:00,12121,1.0,0,0.0
2712,3,2001-03-09 12:00:00,12120,0.9999174985562247,1,8.250144377526606e-05
2713,3,2001-03-10 12:00:00,12121,1.0,0,0.0
2714,3,2001-03-11 12:00:00,12121,1.0,0,0.0
2715,3,2001-03-12 12:00:00,12121,1.0,0,0.0
2716,3,2001-03-13 12:00:00,12121,1.0,0,0.0
2717,3,2001-03-14 12:00:00,12121,1.0,0,0.0
2718,3,2001-03-15 12:00:00,12121,1.0,0,0.0
2719,3,2001-03-16 12:00:00,12121,1.0,0,0.0
2720,3,2001-03-17 12:00:00,12121,1.0,0,0.0
2721,3,2001-03-18 12:00:00,12121,1.0,0,0.0
2722,3,2001-03-19 12:00:00,12121,1.0,0,0.0
2723,3,2001-03-20 12:00:00,12121,1.0,0,0.0
2724,3,2001-03-21 12:00:00,12121,1.0,0,0.0
2725,3,2001-03-22 12:00:00,12121,1.0,0,0.0
2726,3,2001-03-23 12:00:00,12121,1.0,0,0.0
2727,3,2001-03-24 12:00:00,12121,1.0,0,0.0
2728,3,2001-03-25 12:00:00,12121,1.0,0,0.0
